img_id,category,question,answer,mode,label,answer_type
synpic37023,organ,which organ system is shown in the ct scan,gastrointestinal,train,1544,OPEN
synpic19129,organ,what organ system is evaluated primarily,musculoskeletal,train,1541,OPEN
synpic17775,organ,what organ system is pictured here,gastrointestinal,train,1544,OPEN
synpic27765,organ,the angiogram shows what organ system,vascular and lymphatic,train,1543,OPEN
synpic25317,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic18865,organ,what organ system is primarily present in this image,gastrointestinal,train,1544,OPEN
synpic54149,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic54256,organ,what organ is this mri showing,skull and contents,train,1538,OPEN
synpic42584,organ,what is the organ system in this image,musculoskeletal,train,1541,OPEN
synpic54134,organ,the mri shows what organ system,skull and contents,train,1538,OPEN
synpic33472,organ,what is one organ system seen in this image,vascular and lymphatic,train,1543,OPEN
synpic33891,organ,what part of the body is being imaged,gastrointestinal,train,1544,OPEN
synpic41104,organ,what organ system is evaluated primarily,skull and contents,train,1538,OPEN
synpic32604,organ,what organ system is visualized,genitourinary,train,1539,OPEN
synpic32633,organ,what organ is this image of,musculoskeletal,train,1541,OPEN
synpic43010,organ,what organ is this ct scan showing,spine and contents,train,1540,OPEN
synpic57734,organ,what part of the body does this mri show,skull and contents,train,1538,OPEN
synpic21345,organ,what organ system is shown in the image,genitourinary,train,1539,OPEN
synpic17918,organ,what organ is this x-ray showing,lung mediastinum pleura,train,1547,OPEN
synpic37754,organ,what organ system is pictured here,face sinuses and neck,train,1545,OPEN
synpic32270,organ,what organ system is shown in the image,musculoskeletal,train,1541,OPEN
synpic21870,organ,what part of the body is being imaged here,face sinuses and neck,train,1545,OPEN
synpic45537,organ,what part of the body does this ct scan show,skull and contents,train,1538,OPEN
synpic47686,organ,what organ system is displayed in this ct scan,heart and great vessels,train,1542,OPEN
synpic41926,organ,what part of the body does this ct scan show,face sinuses and neck,train,1545,OPEN
synpic52640,organ,what organ system is evaluated primarily,lung mediastinum pleura,train,1547,OPEN
synpic59883,organ,what organ system is evaluated primarily,skull and contents,train,1538,OPEN
synpic27982,organ,what organ system is displayed in this ct scan,gastrointestinal,train,1544,OPEN
synpic46868,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic29776,organ,what organ system is imaged,skull and contents,train,1538,OPEN
synpic53986,organ,which organ system is shown in the mri,skull and contents,train,1538,OPEN
synpic36924,organ,which organ system is imaged,skull and contents,train,1538,OPEN
synpic51755,organ,what organ system is shown in this ultrasound,skull and contents,train,1538,OPEN
synpic16563,organ,what organ is this ultrasound showing,skull and contents,train,1538,OPEN
synpic57460,organ,what organ system is visualized,face sinuses and neck,train,1545,OPEN
synpic49495,organ,what organ systems can be evaluated with this mri,skull and contents,train,1538,OPEN
synpic48426,organ,what organ is this mri showing,skull and contents,train,1538,OPEN
synpic57468,organ,what part of the body does this ct scan show,face sinuses and neck,train,1545,OPEN
synpic55722,organ,what organ system is displayed in this mri,spine and contents,train,1540,OPEN
synpic34849,organ,which organ system is imaged,skull and contents,train,1538,OPEN
synpic35353,organ,what is the organ system in this image,musculoskeletal,train,1541,OPEN
synpic17574,organ,what organ systems can be evaluated with this ct scan,face sinuses and neck,train,1545,OPEN
synpic25865,organ,which organ system is shown in the ct scan,heart and great vessels,train,1542,OPEN
synpic17961,organ,what organ system is shown in this x-ray,musculoskeletal,train,1541,OPEN
synpic27402,organ,what organ system is displayed in this x-ray,face sinuses and neck,train,1545,OPEN
synpic57242,organ,what part of the body is being imaged,skull and contents,train,1538,OPEN
synpic39845,organ,what organ system is shown in the image,spine and contents,train,1540,OPEN
synpic32053,organ,what organ system is being imaged,skull and contents,train,1538,OPEN
synpic32875,organ,what part of the body is being imaged,heart and great vessels,train,1542,OPEN
synpic45717,organ,the ct scan shows what organ system,gastrointestinal,train,1544,OPEN
synpic52925,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic41377,organ,which organ system is imaged,face sinuses and neck,train,1545,OPEN
synpic10103,organ,what organ system is being imaged,lung mediastinum pleura,train,1547,OPEN
synpic46303,organ,what organ system is shown in the image,musculoskeletal,train,1541,OPEN
synpic58797,organ,what organ system is shown in this mri,skull and contents,train,1538,OPEN
synpic35854,organ,what organ system is pictured here,skull and contents,train,1538,OPEN
synpic31890,organ,what organ system is shown in this ct scan,genitourinary,train,1539,OPEN
synpic18995,organ,what organ system is shown in the image,genitourinary,train,1539,OPEN
synpic59210,organ,what organ system is shown in this mri,skull and contents,train,1538,OPEN
synpic43964,organ,which organ system is imaged,musculoskeletal,train,1541,OPEN
synpic47225,organ,what organ system is visualized,vascular and lymphatic,train,1543,OPEN
synpic41970,organ,what organ system is imaged,skull and contents,train,1538,OPEN
synpic34878,organ,what organ system is being imaged,vascular and lymphatic,train,1543,OPEN
synpic57958,organ,what part of the body is being imaged here,skull and contents,train,1538,OPEN
synpic33978,organ,what organ system is visualized,face sinuses and neck,train,1545,OPEN
synpic39757,organ,what part of the body is being imaged here,skull and contents,train,1538,OPEN
synpic54809,organ,what organ system is being imaged,skull and contents,train,1538,OPEN
synpic56405,organ,the mri shows what organ system,skull and contents,train,1538,OPEN
synpic37100,organ,which organ system is imaged,vascular and lymphatic,train,1543,OPEN
synpic16189,organ,what organ system is visualized,musculoskeletal,train,1541,OPEN
synpic16731,organ,which organ is captured by this mri,skull and contents,train,1538,OPEN
synpic52569,organ,what organ system is displayed in this mri,skull and contents,train,1538,OPEN
synpic24341,organ,what is one organ system seen in this image,musculoskeletal,train,1541,OPEN
synpic57867,organ,what organ is this image of,skull and contents,train,1538,OPEN
synpic45783,organ,what is the organ system in this image,musculoskeletal,train,1541,OPEN
synpic29110,organ,what organ system is visualized,genitourinary,train,1539,OPEN
synpic24431,organ,what part of the body is being imaged here,skull and contents,train,1538,OPEN
synpic48903,organ,what organ system is evaluated primarily,skull and contents,train,1538,OPEN
synpic45245,organ,what is the organ system in this image,lung mediastinum pleura,train,1547,OPEN
synpic26696,organ,what part of the body is being imaged here,gastrointestinal,train,1544,OPEN
synpic9327,organ,what organ system is shown in the image,gastrointestinal,train,1544,OPEN
synpic60260,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic49090,organ,what part of the body does this ct scan show,spine and contents,train,1540,OPEN
synpic57724,organ,what organ system is imaged,spine and contents,train,1540,OPEN
synpic25060,organ,what organ system is displayed in this mri,musculoskeletal,train,1541,OPEN
synpic30325,organ,which organ is captured by this ct scan,gastrointestinal,train,1544,OPEN
synpic17623,organ,which organ is captured by this ct scan,gastrointestinal,train,1544,OPEN
synpic15878,organ,what organ system is shown in the image,musculoskeletal,train,1541,OPEN
synpic37106,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic23607,organ,which organ system is shown in the ct scan,genitourinary,train,1539,OPEN
synpic24647,organ,what organ is this ultrasound showing,heart and great vessels,train,1542,OPEN
synpic59405,organ,what organ systems can be evaluated with this mri,face sinuses and neck,train,1545,OPEN
synpic53378,organ,which organ system is imaged,face sinuses and neck,train,1545,OPEN
synpic49054,organ,what part of the body is being imaged,spine and contents,train,1540,OPEN
synpic32705,organ,what organ system is being imaged,musculoskeletal,train,1541,OPEN
synpic57280,organ,which organ is captured by this mri,skull and contents,train,1538,OPEN
synpic16425,organ,what organ system is primarily present in this image,gastrointestinal,train,1544,OPEN
synpic57859,organ,which organ is captured by this ct scan,skull and contents,train,1538,OPEN
synpic27260,organ,what part of the body is being imaged here,vascular and lymphatic,train,1543,OPEN
synpic60491,organ,what organ system is displayed in this x-ray,musculoskeletal,train,1541,OPEN
synpic56893,organ,the mri shows what organ system,skull and contents,train,1538,OPEN
synpic34979,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic53207,organ,what organ systems can be evaluated with this mri,skull and contents,train,1538,OPEN
synpic47704,organ,which organ system is shown in the ct scan,lung mediastinum pleura,train,1547,OPEN
synpic36050,organ,which organ is captured by this ct scan,gastrointestinal,train,1544,OPEN
synpic40133,organ,what organ system is being imaged,gastrointestinal,train,1544,OPEN
synpic54255,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic32754,organ,the ct scan shows what organ system,gastrointestinal,train,1544,OPEN
synpic41885,organ,what part of the body is being imaged,skull and contents,train,1538,OPEN
synpic17118,organ,what organ system is being imaged,heart and great vessels,train,1542,OPEN
synpic28832,organ,what is one organ system seen in this image,musculoskeletal,train,1541,OPEN
synpic22037,organ,what organ system is displayed in this x-ray,vascular and lymphatic,train,1543,OPEN
synpic50586,organ,what organ system is being imaged,musculoskeletal,train,1541,OPEN
synpic16234,organ,what part of the body is being imaged here,spine and contents,train,1540,OPEN
synpic55059,organ,what is the organ principally shown in this angiogram,skull and contents,train,1538,OPEN
synpic55522,organ,the ct scan shows what organ system,gastrointestinal,train,1544,OPEN
synpic27267,organ,what organ system is primarily present in this image,musculoskeletal,train,1541,OPEN
synpic36162,organ,what organ system is shown in the image,breast,train,1546,OPEN
synpic59061,organ,which organ system is shown in the ct scan,skull and contents,train,1538,OPEN
synpic41067,organ,what organ system is imaged,gastrointestinal,train,1544,OPEN
synpic33284,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic35740,organ,what is one organ system seen in this image,skull and contents,train,1538,OPEN
synpic56734,organ,which organ system is shown in the ct scan,spine and contents,train,1540,OPEN
synpic21695,organ,what organ system is evaluated primarily,musculoskeletal,train,1541,OPEN
synpic36249,organ,which organ is captured by this x-ray,lung mediastinum pleura,train,1547,OPEN
synpic52296,organ,what organ is this mri showing,musculoskeletal,train,1541,OPEN
synpic61237,organ,what organ system is visualized,skull and contents,train,1538,OPEN
synpic34900,organ,what organ is this ct scan showing,skull and contents,train,1538,OPEN
synpic34330,organ,what organ system is shown in this mri,skull and contents,train,1538,OPEN
synpic27293,organ,what organ is this image of,genitourinary,train,1539,OPEN
synpic21355,organ,what part of the body is being imaged,musculoskeletal,train,1541,OPEN
synpic57401,organ,which organ system is imaged,skull and contents,train,1538,OPEN
synpic25538,organ,what organ system is primarily present in this image,genitourinary,train,1539,OPEN
synpic59086,organ,which organ is captured by this mri,skull and contents,train,1538,OPEN
synpic29256,organ,which organ system is imaged,heart and great vessels,train,1542,OPEN
synpic45662,organ,what organ system is pictured here,face sinuses and neck,train,1545,OPEN
synpic55239,organ,what organ system is being imaged,skull and contents,train,1538,OPEN
synpic45661,organ,what organ is this image of,face sinuses and neck,train,1545,OPEN
synpic33655,organ,which organ is captured by this mri,skull and contents,train,1538,OPEN
synpic51038,organ,what organ systems can be evaluated with this mri,skull and contents,train,1538,OPEN
synpic54707,organ,what organ systems can be evaluated with this mri,face sinuses and neck,train,1545,OPEN
synpic38434,organ,what part of the body is being imaged,lung mediastinum pleura,train,1547,OPEN
synpic28910,organ,what organ system is being imaged,musculoskeletal,train,1541,OPEN
synpic55437,organ,what organ system is imaged,musculoskeletal,train,1541,OPEN
synpic45932,organ,what organ system is imaged,gastrointestinal,train,1544,OPEN
synpic23026,organ,what is one organ system seen in this image,musculoskeletal,train,1541,OPEN
synpic47465,organ,what organ system is shown in the image,gastrointestinal,train,1544,OPEN
synpic32655,organ,which organ system is shown in the ct scan,musculoskeletal,train,1541,OPEN
synpic20157,organ,what organ system is pictured here,lung mediastinum pleura,train,1547,OPEN
synpic57089,organ,what is the organ principally shown in this x-ray,musculoskeletal,train,1541,OPEN
synpic56852,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic31115,organ,what organ system is evaluated primarily,vascular and lymphatic,train,1543,OPEN
synpic58659,organ,which organ is captured by this mri,spine and contents,train,1540,OPEN
synpic23286,organ,the ct scan shows what organ system,musculoskeletal,train,1541,OPEN
synpic45544,organ,what organ system is evaluated primarily,skull and contents,train,1538,OPEN
synpic43568,organ,what organ systems can be evaluated with this x-ray,lung mediastinum pleura,train,1547,OPEN
synpic31445,organ,what organ system is pictured here,lung mediastinum pleura,train,1547,OPEN
synpic45316,organ,what is one organ system seen in this image,skull and contents,train,1538,OPEN
synpic54586,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic27967,organ,what is the organ system in this image,genitourinary,train,1539,OPEN
synpic16607,organ,which organ is captured by this ct scan,skull and contents,train,1538,OPEN
synpic55069,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic50626,organ,what organ system is displayed in this ct scan,skull and contents,train,1538,OPEN
synpic32354,organ,the ct scan shows what organ system,heart and great vessels,train,1542,OPEN
synpic27473,organ,what organ system is pictured here,spine and contents,train,1540,OPEN
synpic26197,organ,what organ system is being imaged,genitourinary,train,1539,OPEN
synpic57767,organ,what is the organ system in this image,skull and contents,train,1538,OPEN
synpic34759,organ,what organ system is shown in the image,musculoskeletal,train,1541,OPEN
synpic45730,organ,what organ system is shown in the image,genitourinary,train,1539,OPEN
synpic46364,organ,what organ is this ct scan showing,skull and contents,train,1538,OPEN
synpic55962,organ,what organ system is imaged,skull and contents,train,1538,OPEN
synpic39565,organ,what organ system is primarily present in this image,musculoskeletal,train,1541,OPEN
synpic35882,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic46591,organ,what organ system is imaged,musculoskeletal,train,1541,OPEN
synpic60847,organ,what organ system is displayed in this mri,face sinuses and neck,train,1545,OPEN
synpic38144,organ,what organ system is shown in the image,gastrointestinal,train,1544,OPEN
synpic24599,organ,which organ is captured by this mri,skull and contents,train,1538,OPEN
synpic43807,organ,what organ system is visualized,heart and great vessels,train,1542,OPEN
synpic12075,organ,which organ is captured by this ct scan,gastrointestinal,train,1544,OPEN
synpic51621,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic55149,organ,what is the organ principally shown in this mri,skull and contents,train,1538,OPEN
synpic59868,organ,what is the organ system in this image,skull and contents,train,1538,OPEN
synpic42803,organ,what organ system is shown in the image,spine and contents,train,1540,OPEN
synpic43823,organ,what is one organ system seen in this image,musculoskeletal,train,1541,OPEN
synpic35702,organ,what part of the body is being imaged here,gastrointestinal,train,1544,OPEN
synpic100403,organ,what organ system is imaged,musculoskeletal,train,1541,OPEN
synpic16081,organ,what organ system is evaluated primarily,heart and great vessels,train,1542,OPEN
synpic45111,organ,what organ systems can be evaluated with this ct scan,gastrointestinal,train,1544,OPEN
synpic28965,organ,what organ system is shown in this ct scan,lung mediastinum pleura,train,1547,OPEN
synpic48361,organ,the ct scan shows what organ system,genitourinary,train,1539,OPEN
synpic46263,organ,what organ system is displayed in this ct scan,skull and contents,train,1538,OPEN
synpic41753,organ,what organ system is pictured here,spine and contents,train,1540,OPEN
synpic52280,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic24936,organ,what part of the body is being imaged,musculoskeletal,train,1541,OPEN
synpic53528,organ,what organ is this mri showing,skull and contents,train,1538,OPEN
synpic58781,organ,what is one organ system seen in this image,face sinuses and neck,train,1545,OPEN
synpic54624,organ,the mri shows what organ system,skull and contents,train,1538,OPEN
synpic26352,organ,what organ system is shown in this mri,skull and contents,train,1538,OPEN
synpic46222,organ,what part of the body is being imaged,lung mediastinum pleura,train,1547,OPEN
synpic25458,organ,what organ system is primarily present in this image,genitourinary,train,1539,OPEN
synpic40991,organ,what part of the body is being imaged here,face sinuses and neck,train,1545,OPEN
synpic41670,organ,what is the organ system in this image,lung mediastinum pleura,train,1547,OPEN
synpic21937,organ,what organ is this image of,lung mediastinum pleura,train,1547,OPEN
synpic25031,organ,what organ system is shown in the image,heart and great vessels,train,1542,OPEN
synpic43808,organ,what organ system is shown in this ct scan,heart and great vessels,train,1542,OPEN
synpic27049,organ,what organ is this mri showing,skull and contents,train,1538,OPEN
synpic21114,organ,which organ system is shown in the ultrasound,gastrointestinal,train,1544,OPEN
synpic53870,organ,which organ system is imaged,skull and contents,train,1538,OPEN
synpic52528,organ,what part of the body does this mri show,skull and contents,train,1538,OPEN
synpic56673,organ,what is one organ system seen in this image,skull and contents,train,1538,OPEN
synpic51674,organ,what organ system is primarily present in this image,spine and contents,train,1540,OPEN
synpic58737,organ,the mri shows what organ system,spine and contents,train,1540,OPEN
synpic16907,organ,the ct scan shows what organ system,genitourinary,train,1539,OPEN
synpic40986,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic21169,organ,the x-ray shows what organ system,lung mediastinum pleura,train,1547,OPEN
synpic31286,organ,what is one organ system seen in this image,musculoskeletal,train,1541,OPEN
synpic50427,organ,what organ is this image of,skull and contents,train,1538,OPEN
synpic38072,organ,what organ systems can be evaluated with this mri,skull and contents,train,1538,OPEN
synpic54466,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic53953,organ,what organ system is pictured here,skull and contents,train,1538,OPEN
synpic52525,organ,what organ system is shown in this mri,skull and contents,train,1538,OPEN
synpic52688,organ,what organ system is shown in the image,face sinuses and neck,train,1545,OPEN
synpic56851,organ,what is the organ principally shown in this mri,skull and contents,train,1538,OPEN
synpic27593,organ,what organ system is visualized,lung mediastinum pleura,train,1547,OPEN
synpic27729,organ,what organ system is primarily present in this image,gastrointestinal,train,1544,OPEN
synpic29836,organ,which organ is captured by this ct scan,face sinuses and neck,train,1545,OPEN
synpic40877,organ,what organ system is being imaged,spine and contents,train,1540,OPEN
synpic40318,organ,what is the organ principally shown in this ct scan,gastrointestinal,train,1544,OPEN
synpic22891,organ,what organ system is pictured here,face sinuses and neck,train,1545,OPEN
synpic37434,organ,what organ system is visualized,gastrointestinal,train,1544,OPEN
synpic47995,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic47167,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic20631,organ,what organ system is imaged,skull and contents,train,1538,OPEN
synpic57402,organ,what is the organ system in this image,skull and contents,train,1538,OPEN
synpic34768,organ,what organ systems can be evaluated with this mri,skull and contents,train,1538,OPEN
synpic53956,organ,what is the organ system in this image,skull and contents,train,1538,OPEN
synpic41182,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic22950,organ,what part of the body is being imaged here,genitourinary,train,1539,OPEN
synpic25683,organ,what organ system is shown in the image,vascular and lymphatic,train,1543,OPEN
synpic44726,organ,what part of the body does this mri show,musculoskeletal,train,1541,OPEN
synpic20335,organ,what organ is this image of,skull and contents,train,1538,OPEN
synpic26732,organ,what organ system is imaged,vascular and lymphatic,train,1543,OPEN
synpic21948,organ,which organ system is imaged,lung mediastinum pleura,train,1547,OPEN
synpic36124,organ,what organ system is imaged,spine and contents,train,1540,OPEN
synpic54172,organ,what organ system is shown in this mri,skull and contents,train,1538,OPEN
synpic26942,organ,the ultrasound shows what organ system,breast,train,1546,OPEN
synpic60238,organ,what organ is this mri showing,skull and contents,train,1538,OPEN
synpic16224,organ,what is the organ system in this image,gastrointestinal,train,1544,OPEN
synpic60824,organ,what organ system is visualized,skull and contents,train,1538,OPEN
synpic55688,organ,what organ system is being imaged,skull and contents,train,1538,OPEN
synpic45152,organ,what organ system is evaluated primarily,skull and contents,train,1538,OPEN
synpic100514,organ,what part of the body is being imaged,skull and contents,train,1538,OPEN
synpic54155,organ,what organ system is being imaged,face sinuses and neck,train,1545,OPEN
synpic46519,organ,which organ is captured by this mri,skull and contents,train,1538,OPEN
synpic21325,organ,what organ system is shown in the image,heart and great vessels,train,1542,OPEN
synpic56552,organ,what organ system is displayed in this mri,skull and contents,train,1538,OPEN
synpic50936,organ,what organ system is visualized,skull and contents,train,1538,OPEN
synpic50800,organ,what organ system is pictured here,skull and contents,train,1538,OPEN
synpic18066,organ,what organ system is shown in the image,heart and great vessels,train,1542,OPEN
synpic57971,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic50808,organ,what part of the body is being imaged here,skull and contents,train,1538,OPEN
synpic51380,organ,which organ system is shown in the ct scan,skull and contents,train,1538,OPEN
synpic35232,organ,what part of the body does this angiogram show,skull and contents,train,1538,OPEN
synpic49486,organ,what organ system is evaluated primarily,skull and contents,train,1538,OPEN
synpic19599,organ,which organ is captured by this mri,musculoskeletal,train,1541,OPEN
synpic47969,organ,what organ system is imaged,gastrointestinal,train,1544,OPEN
synpic45970,organ,which organ system is imaged,skull and contents,train,1538,OPEN
synpic13033,organ,what part of the body is being imaged,gastrointestinal,train,1544,OPEN
synpic39165,organ,what is one organ system seen in this image,musculoskeletal,train,1541,OPEN
synpic46969,organ,what organ system is shown in the image,musculoskeletal,train,1541,OPEN
synpic58527,organ,what organ system is being imaged,skull and contents,train,1538,OPEN
synpic40301,organ,what part of the body is being imaged here,gastrointestinal,train,1544,OPEN
synpic33462,organ,what is one organ system seen in this image,musculoskeletal,train,1541,OPEN
synpic46655,organ,what organ system is evaluated primarily,skull and contents,train,1538,OPEN
synpic46543,organ,what organ systems can be evaluated with this ultrasound,musculoskeletal,train,1541,OPEN
synpic52803,organ,what organ systems can be evaluated with this mri,spine and contents,train,1540,OPEN
synpic49853,organ,which organ system is shown in the mri,skull and contents,train,1538,OPEN
synpic43775,organ,what organ is this ct scan showing,spine and contents,train,1540,OPEN
synpic19204,organ,which organ system is imaged,skull and contents,train,1538,OPEN
synpic25834,organ,what organ is this image of,musculoskeletal,train,1541,OPEN
synpic52331,organ,what organ systems can be evaluated with this x-ray,musculoskeletal,train,1541,OPEN
synpic21559,organ,what part of the body is being imaged,musculoskeletal,train,1541,OPEN
synpic21416,organ,what part of the body is being imaged,lung mediastinum pleura,train,1547,OPEN
synpic25177,organ,what organ system is shown in this ct scan,heart and great vessels,train,1542,OPEN
synpic24180,organ,what organ system is shown in this image,breast,train,1546,OPEN
synpic48418,organ,what organ system is pictured here,skull and contents,train,1538,OPEN
synpic60186,organ,what organ system is primarily present in this image,face sinuses and neck,train,1545,OPEN
synpic58643,organ,which organ system is shown in the mri,spine and contents,train,1540,OPEN
synpic45303,organ,what is the organ system in this image,skull and contents,train,1538,OPEN
synpic19770,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic40721,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic57683,organ,what organ system is shown in the image,spine and contents,train,1540,OPEN
synpic45528,organ,what is one organ system seen in this image,lung mediastinum pleura,train,1547,OPEN
synpic33826,organ,what organ system is imaged,skull and contents,train,1538,OPEN
synpic44127,organ,what organ system is displayed in this x-ray,musculoskeletal,train,1541,OPEN
synpic38915,organ,what part of the body is being imaged here,musculoskeletal,train,1541,OPEN
synpic34038,organ,which organ system is shown in the mri,skull and contents,train,1538,OPEN
synpic21776,organ,what organ system is visualized,lung mediastinum pleura,train,1547,OPEN
synpic21193,organ,what organ systems can be evaluated with this x-ray,musculoskeletal,train,1541,OPEN
synpic34021,organ,what is the organ principally shown in this mri,skull and contents,train,1538,OPEN
synpic61155,organ,what organ system is shown in the image,musculoskeletal,train,1541,OPEN
synpic37652,organ,what part of the body is being imaged,skull and contents,train,1538,OPEN
synpic24935,organ,what organ system is evaluated primarily,breast,train,1546,OPEN
synpic42335,organ,what is one organ system seen in this image,musculoskeletal,train,1541,OPEN
synpic26463,organ,what organ system is displayed in this mri,skull and contents,train,1538,OPEN
synpic26641,organ,what organ system is evaluated primarily,gastrointestinal,train,1544,OPEN
synpic60520,organ,what part of the body does this ct scan show,lung mediastinum pleura,train,1547,OPEN
synpic36254,organ,what organ system is primarily present in this image,skull and contents,train,1538,OPEN
synpic12943,organ,what organ system is displayed in this mri,musculoskeletal,train,1541,OPEN
synpic28521,organ,what organ system is displayed in this ct scan,face sinuses and neck,train,1545,OPEN
synpic40489,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic34124,organ,which organ system is imaged,genitourinary,train,1539,OPEN
synpic23511,organ,what part of the body is being imaged,gastrointestinal,train,1544,OPEN
synpic41661,organ,what organ system is being imaged,skull and contents,train,1538,OPEN
synpic56649,organ,what part of the body is being imaged,skull and contents,train,1538,OPEN
synpic56340,organ,which organ is captured by this mri,skull and contents,train,1538,OPEN
synpic27623,organ,what part of the body is being imaged here,lung mediastinum pleura,train,1547,OPEN
synpic45955,organ,what organ system is evaluated primarily,skull and contents,train,1538,OPEN
synpic55287,organ,what organ system is evaluated primarily,skull and contents,train,1538,OPEN
synpic23191,organ,what is one organ system seen in this image,vascular and lymphatic,train,1543,OPEN
synpic25415,organ,what organ system is primarily present in this image,lung mediastinum pleura,train,1547,OPEN
synpic55118,organ,what part of the body is being imaged here,skull and contents,train,1538,OPEN
synpic28053,organ,what is the organ principally shown in this ct scan,skull and contents,train,1538,OPEN
synpic37027,organ,what organ system is primarily present in this image,face sinuses and neck,train,1545,OPEN
synpic41703,organ,what organ system is primarily present in this image,musculoskeletal,train,1541,OPEN
synpic44101,organ,what organ system is imaged,skull and contents,train,1538,OPEN
synpic36106,organ,what organ system is being imaged,skull and contents,train,1538,OPEN
synpic24745,organ,what organ system is shown in this ct scan,lung mediastinum pleura,train,1547,OPEN
synpic26734,organ,what organ system is evaluated primarily,vascular and lymphatic,train,1543,OPEN
synpic58331,organ,which organ system is imaged,skull and contents,train,1538,OPEN
synpic21884,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic45532,organ,which organ is captured by this ct scan,lung mediastinum pleura,train,1547,OPEN
synpic48074,organ,what organ is this ct scan showing,skull and contents,train,1538,OPEN
synpic37607,organ,what organ system is shown in this mri,skull and contents,train,1538,OPEN
synpic50620,organ,which organ is captured by this ultrasound,genitourinary,train,1539,OPEN
synpic50783,organ,which organ is captured by this mri,spine and contents,train,1540,OPEN
synpic24194,organ,what organ system is shown in this x-ray,heart and great vessels,train,1542,OPEN
synpic29199,organ,which organ system is shown in the ct scan,spine and contents,train,1540,OPEN
synpic17223,organ,what organ system is visualized,breast,train,1546,OPEN
synpic33652,organ,what is the organ principally shown in this mri,skull and contents,train,1538,OPEN
synpic18837,organ,what organ system is imaged,breast,train,1546,OPEN
synpic46067,organ,what organ system is imaged,skull and contents,train,1538,OPEN
synpic39705,organ,what organ system is imaged,skull and contents,train,1538,OPEN
synpic27539,organ,what organ system is primarily present in this image,face sinuses and neck,train,1545,OPEN
synpic28744,organ,what organ system is pictured here,genitourinary,train,1539,OPEN
synpic47593,organ,what organ system is shown in this mri,skull and contents,train,1538,OPEN
synpic23644,organ,what organ is this mri showing,skull and contents,train,1538,OPEN
synpic33426,organ,what organ system is shown in the image,musculoskeletal,train,1541,OPEN
synpic46314,organ,which organ system is shown in the mri,skull and contents,train,1538,OPEN
synpic31938,organ,what organ system is displayed in this ct scan,skull and contents,train,1538,OPEN
synpic59723,organ,the mri shows what organ system,spine and contents,train,1540,OPEN
synpic43521,organ,which organ system is shown in the mri,skull and contents,train,1538,OPEN
synpic9043,organ,what organ system is evaluated primarily,gastrointestinal,train,1544,OPEN
synpic39571,organ,what organ system is imaged,musculoskeletal,train,1541,OPEN
synpic30978,organ,what organ system is primarily present in this image,spine and contents,train,1540,OPEN
synpic27148,organ,what organ system is being imaged,skull and contents,train,1538,OPEN
synpic21473,organ,what is the organ principally shown in this ct scan,face sinuses and neck,train,1545,OPEN
synpic50101,organ,what organ system is shown in the image,face sinuses and neck,train,1545,OPEN
synpic45772,organ,which organ is captured by this ct scan,gastrointestinal,train,1544,OPEN
synpic20867,organ,what organ system is primarily present in this image,gastrointestinal,train,1544,OPEN
synpic59526,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic57749,organ,what organ system is imaged,skull and contents,train,1538,OPEN
synpic36375,organ,which organ system is imaged,musculoskeletal,train,1541,OPEN
synpic55773,organ,what organ systems can be evaluated with this mri,skull and contents,train,1538,OPEN
synpic27141,organ,what organ systems can be evaluated with this x-ray,lung mediastinum pleura,train,1547,OPEN
synpic55483,organ,what organ system is primarily present in this image,spine and contents,train,1540,OPEN
synpic59257,organ,what organ system is shown in the image,skull and contents,train,1538,OPEN
synpic17781,organ,what organ is this image of,gastrointestinal,train,1544,OPEN
